period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2016,NJ,New Jersey,ALL,all sectors,4036656,13.38,10081.52204,75359.37099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NH,New Hampshire,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NH,New Hampshire,RES,residential,612716,18.38,815.78343,4438.407,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NH,New Hampshire,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NH,New Hampshire,IND,industrial,3250,12.34,246.79798,2000.357,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NH,New Hampshire,COM,commercial,106900,14.43,644.62266,4466.19199,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NH,New Hampshire,ALL,all sectors,722866,15.66,1707.20406,10904.95599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NV,Nevada,TRA,transportation,1,7.83,.656,8.378,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NV,Nevada,RES,residential,1143667,11.41,1447.6194,12691.94201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NV,Nevada,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NV,Nevada,IND,industrial,3654,5.88,794.57586,13515.234,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NV,Nevada,COM,commercial,161594,7.93,787.86417,9929.076,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NV,Nevada,ALL,all sectors,1308916,8.38,3030.71543,36144.63,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NE,Nebraska,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NE,Nebraska,RES,residential,834038,10.84,1055.59429,9738.35101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NE,Nebraska,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NE,Nebraska,IND,industrial,61613,7.69,857.6928,11154.17601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NE,Nebraska,COM,commercial,149812,8.8,818.93278,9306.82702,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,NE,Nebraska,ALL,all sectors,1045463,9.05,2732.21987,30199.35404,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MT,Montana,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MT,Montana,RES,residential,497170,10.94,530.66123,4852.547,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MT,Montana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MT,Montana,IND,industrial,9814,5.06,223.30229,4416.41801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MT,Montana,COM,commercial,105934,10.19,492.34821,4831.63601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MT,Montana,ALL,all sectors,612918,8.84,1246.31173,14100.60102,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MO,Missouri,TRA,transportation,2,8.31,1.7788,21.399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MO,Missouri,RES,residential,2751460,11.21,3850.74589,34354.932,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MO,Missouri,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MO,Missouri,IND,industrial,10169,7.12,962.2634,13513.24499,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MO,Missouri,COM,commercial,376711,9.26,2845.7338,30728.47998,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MO,Missouri,ALL,all sectors,3138342,9.74,7660.52189,78618.05597,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MS,Mississippi,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MS,Mississippi,RES,residential,1278616,10.47,1931.95839,18458.928,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MS,Mississippi,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MS,Mississippi,IND,industrial,11214,5.79,931.02281,16068.69799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MS,Mississippi,COM,commercial,232885,9.57,1390.34719,14522.538,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MS,Mississippi,ALL,all sectors,1522715,8.67,4253.32839,49050.16399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MN,Minnesota,TRA,transportation,1,10.06,2.4316,24.164,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MN,Minnesota,RES,residential,2378681,12.67,2762.78988,21803.79099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MN,Minnesota,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MN,Minnesota,IND,industrial,9000,7.37,1564.118,21216.79801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MN,Minnesota,COM,commercial,291569,9.86,2316.28653,23501.73898,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MN,Minnesota,ALL,all sectors,2679251,9.99,6645.62601,66546.49198,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MI,Michigan,TRA,transportation,1,11.63,.4913,4.223,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MI,Michigan,RES,residential,4311008,15.22,5258.08277,34543.262,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MI,Michigan,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MI,Michigan,IND,industrial,6191,6.91,2137.71574,30934.42201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MI,Michigan,COM,commercial,538677,10.64,4146.76343,38985.906,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MI,Michigan,ALL,all sectors,4855877,11.05,11543.05325,104467.81301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MA,Massachusetts,TRA,transportation,2,5.94,20.3031,341.803,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MA,Massachusetts,RES,residential,2740865,19,3741.85915,19692.89599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MA,Massachusetts,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WY,Wyoming,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WY,Wyoming,RES,residential,269647,11.13,306.2976,2751.073,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WY,Wyoming,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WY,Wyoming,IND,industrial,10654,6.92,695.16609,10041.482,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WY,Wyoming,COM,commercial,57434,9.4,353.6602,3762.315,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WY,Wyoming,ALL,all sectors,337735,8.19,1355.12389,16554.87,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WI,Wisconsin,TRA,transportation,1,14.68,.0279,.19,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WI,Wisconsin,RES,residential,2662284,14.07,3069.41041,21814.24899,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WI,Wisconsin,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WI,Wisconsin,IND,industrial,5537,7.49,1801.62967,24037.811,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,WI,Wisconsin,COM,commercial,349324,10.77,2572.42911,23884.088,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AK,Alaska,RES,residential,283260,20.3,407.36539,2006.39202,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AK,Alaska,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AK,Alaska,IND,industrial,1343,15.22,210.8073,1385.311,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AK,Alaska,COM,commercial,52804,17.56,479.54649,2731.499,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AK,Alaska,ALL,all sectors,337407,17.93,1097.71918,6123.20202,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MA,Massachusetts,IND,industrial,13675,13.38,1004.20472,7507.38002,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MA,Massachusetts,COM,commercial,402936,15.6,4045.73007,25933.80899,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MA,Massachusetts,ALL,all sectors,3157478,16.48,8812.09703,53475.888,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MD,Maryland,TRA,transportation,5,7.85,42.34231,539.571,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MD,Maryland,RES,residential,2288301,14.23,3886.42963,27316.87102,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MD,Maryland,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MD,Maryland,IND,industrial,8822,7.89,301.3894,3821.476,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MD,Maryland,COM,commercial,250939,10.99,3262.00492,29675.99299,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,MD,Maryland,ALL,all sectors,2548067,12.21,7492.16625,61353.91101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ME,Maine,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ME,Maine,RES,residential,699321,15.83,725.74559,4585.82499,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ME,Maine,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ME,Maine,IND,industrial,3028,8.96,257.72261,2876.638,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ME,Maine,COM,commercial,97949,12.08,481.74175,3986.48801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ME,Maine,ALL,all sectors,800298,12.8,1465.20995,11448.951,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,LA,Louisiana,TRA,transportation,1,9.03,1.104,12.227,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,LA,Louisiana,RES,residential,2059699,9.34,2861.9627,30650.067,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,LA,Louisiana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,LA,Louisiana,IND,industrial,19231,5.08,1822.08029,35894.65201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,LA,Louisiana,COM,commercial,289780,8.59,2139.37968,24895.713,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,LA,Louisiana,ALL,all sectors,2368711,7.46,6824.52668,91452.659,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KY,Kentucky,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KY,Kentucky,RES,residential,1957188,10.49,2763.07709,26338.43699,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KY,Kentucky,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KY,Kentucky,IND,industrial,7308,5.67,1600.13049,28234.016,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KY,Kentucky,COM,commercial,302040,9.57,1912.41387,19981.12201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KY,Kentucky,ALL,all sectors,2266536,8.42,6275.62146,74553.575,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KS,Kansas,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KS,Kansas,RES,residential,1252846,13.06,1764.17246,13509.235,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KS,Kansas,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KS,Kansas,IND,industrial,23729,7.49,854.60119,11413.54701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KS,Kansas,COM,commercial,232926,10.47,1663.73009,15887.39198,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,KS,Kansas,ALL,all sectors,1509501,10.49,4282.50374,40810.17399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IA,Iowa,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IA,Iowa,RES,residential,1358902,11.94,1682.43258,14093.67801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IA,Iowa,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IA,Iowa,IND,industrial,7724,6.05,1333.45241,22046.18299,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IA,Iowa,COM,commercial,235813,9.17,1126.79468,12291.33201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IA,Iowa,ALL,all sectors,1602439,8.55,4142.67967,48431.19301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IN,Indiana,TRA,transportation,1,9.82,2.0536,20.913,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IN,Indiana,RES,residential,2821546,11.79,3892.45891,33025.95499,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IN,Indiana,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IN,Indiana,IND,industrial,18085,6.97,3237.62568,46429.174,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IN,Indiana,COM,commercial,350645,10.01,2425.31748,24228.779,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AL,Alabama,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AL,Alabama,RES,residential,2200574,11.99,3843.3946,32055.54599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AL,Alabama,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AL,Alabama,IND,industrial,7266,6.04,1966.22271,32535.121,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AL,Alabama,COM,commercial,367009,11.11,2626.82122,23634.47401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AL,Alabama,ALL,all sectors,2574849,9.56,8436.43853,88225.141,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IN,Indiana,ALL,all sectors,3190277,9.22,9557.45566,103704.82099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IL,Illinois,TRA,transportation,3,6.67,34.57665,518.549,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IL,Illinois,RES,residential,5231541,12.54,5764.94496,45990.052,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IL,Illinois,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IL,Illinois,IND,industrial,6054,6.51,2839.68201,43631.75401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IL,Illinois,COM,commercial,606954,9.02,4591.72123,50910.05398,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,IL,Illinois,ALL,all sectors,5844552,9.38,13230.92484,141050.40899,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ID,Idaho,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ID,Idaho,RES,residential,714365,9.95,813.49681,8172.02199,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ID,Idaho,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ID,Idaho,IND,industrial,27847,6.55,564.02311,8611.80999,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ID,Idaho,COM,commercial,107551,7.76,487.08259,6279.129,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,ID,Idaho,ALL,all sectors,849763,8.08,1864.60251,23062.96099,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,HI,Hawaii,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,HI,Hawaii,RES,residential,430941,27.47,717.38951,2611.727,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,HI,Hawaii,IND,industrial,801,20.69,770.337,3722.37999,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,HI,Hawaii,COM,commercial,60836,24.64,766.69929,3111.282,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,HI,Hawaii,ALL,all sectors,492578,23.87,2254.4258,9445.389,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,GA,Georgia,TRA,transportation,1,5.08,8.677,170.971,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,GA,Georgia,RES,residential,4240421,11.5,6659.24289,57889.37899,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,GA,Georgia,IND,industrial,21774,5.84,1884.16051,32290.121,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,GA,Georgia,COM,commercial,567431,9.81,4687.6097,47761.76802,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,GA,Georgia,ALL,all sectors,4829627,9.59,13239.69009,138112.239,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,FL,Florida,TRA,transportation,2,8.32,7.9208,95.236,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,FL,Florida,RES,residential,9149214,10.98,13545.27321,123320.547,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,FL,Florida,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,FL,Florida,IND,industrial,21162,7.69,1288.40111,16758.825,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,FL,Florida,COM,commercial,1199897,8.9,8506.82321,95547.214,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,FL,Florida,ALL,all sectors,10370275,9.91,23348.41832,235721.822,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DC,District of Columbia,TRA,transportation,3,9.53,31.54985,331.178,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DC,District of Columbia,RES,residential,259392,12.29,307.50597,2501.892,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DC,District of Columbia,IND,industrial,1,8.8,16.94304,192.454,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DC,District of Columbia,COM,commercial,25924,11.72,980.63031,8368.479,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DC,District of Columbia,ALL,all sectors,285320,11.73,1336.62917,11394.003,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DE,Delaware,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DE,Delaware,RES,residential,419234,13.42,639.08601,4763.106,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DE,Delaware,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DE,Delaware,IND,industrial,873,8.11,183.38487,2260.101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DE,Delaware,COM,commercial,53366,10.07,426.49236,4235.23101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,DE,Delaware,ALL,all sectors,473473,11.09,1248.96323,11258.438,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CT,Connecticut,TRA,transportation,4,10.84,19.82076,182.772,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CT,Connecticut,RES,residential,1486741,20.01,2536.77167,12676.983,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CT,Connecticut,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CT,Connecticut,IND,industrial,4408,12.81,431.74351,3370.068,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CT,Connecticut,COM,commercial,152182,15.75,2000.46418,12701.264,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CT,Connecticut,ALL,all sectors,1643335,17.24,4988.80011,28931.087,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CO,Colorado,TRA,transportation,1,9.8,6.348,64.745,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CO,Colorado,RES,residential,2260068,12.07,2273.9787,18833.722,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CO,Colorado,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CO,Colorado,IND,industrial,16245,7.35,1109.8898,15103.43399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CO,Colorado,COM,commercial,367001,9.6,1996.0423,20800.136,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CO,Colorado,ALL,all sectors,2643315,9.83,5386.25879,54802.03698,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CA,California,TRA,transportation,15,9.8,76.63503,781.758,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CA,California,RES,residential,13445133,17.39,15359.79548,88311.06899,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CA,California,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CA,California,IND,industrial,148549,11.92,6076.71901,50979.124,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CA,California,COM,commercial,1692326,15.07,17603.17698,116774.68399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,CA,California,ALL,all sectors,15286023,15.23,39116.3265,256846.63497,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AR,Arkansas,TRA,transportation,2,10.4,.0442,.425,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AR,Arkansas,RES,residential,1368867,9.92,1764.9303,17784.23301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AR,Arkansas,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AR,Arkansas,IND,industrial,36428,6.08,986.0873,16226.147,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AR,Arkansas,COM,commercial,190181,8.23,1002.2328,12177.633,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AR,Arkansas,ALL,all sectors,1595478,8.13,3753.2946,46188.438,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AZ,Arizona,TRA,transportation,2,9.93,.718,7.232,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AZ,Arizona,RES,residential,2725510,12.15,4094.42549,33690.78301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AZ,Arizona,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AZ,Arizona,IND,industrial,8130,6.07,908.697,14975.65601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AZ,Arizona,COM,commercial,318197,10.41,3078.18361,29564.15701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2016,AZ,Arizona,ALL,all sectors,3051839,10.33,8082.0241,78237.82802,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CA,California,COM,commercial,,15.73,18627.0805,118384.09299,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CA,California,IND,industrial,,12.17,6394.32797,52562.21,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CA,California,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CA,California,RES,residential,,16.99,15187.82649,89386.373,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CA,California,TRA,transportation,,8.99,75.34556,837.761,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CO,Colorado,ALL,all sectors,,9.94,5380.05021,54116.04599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CO,Colorado,COM,commercial,,9.88,2016.5627,20408.08498,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CO,Colorado,IND,industrial,,7.4,1129.02071,15258.76101,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CO,Colorado,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CO,Colorado,RES,residential,,12.12,2227.9898,18384.93601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CO,Colorado,TRA,transportation,,10.08,6.477,64.264,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CT,Connecticut,ALL,all sectors,,17.77,5238.86415,29476.15501,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CT,Connecticut,COM,commercial,,15.97,2069.57069,12958.57,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,CT,Connecticut,IND,industrial,,12.95,444.58806,3432.002,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IA,Iowa,ALL,all sectors,,8.35,3935.80165,47147.29285,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IA,Iowa,COM,commercial,,8.92,1076.7288,12071.78093,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IA,Iowa,IND,industrial,,5.9,1255.12169,21289.18401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IA,Iowa,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IA,Iowa,RES,residential,,11.63,1603.95116,13786.32791,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,IA,Iowa,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KS,Kansas,ALL,all sectors,,10.14,4041.75782,39849.127,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KS,Kansas,COM,commercial,,10.1,1553.01848,15380.33901,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KS,Kansas,IND,industrial,,7.61,854.1872,11227.10598,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KS,Kansas,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KS,Kansas,RES,residential,,12.34,1634.55213,13241.68201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015,KS,Kansas,TRA,transportation,,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
